Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
64423,6,-0.328747385056,-0.328731624805,-0.3230037579,-0.251626485837,2.320512018546,0.993237948406,0.078916988731,-1.11004312721,0.790533718215,0.616537697965,-0.755640792094,-0.749707158741,-0.450878212716,-0.695750522376,0.980184643375,2.36207962815,0.333133836815,Ca43,7/2,-,1.0,-217.703429,Ca43,7/2,-,1.0,-217.703429,13.1985984,0.1259901904359123,0.0078058509088702,13.332394441344782,-2.0922860658620004,-1.9749511316706008,-0.3719177983459,3.742266069020852
67939,4,-0.348788478938,-0.34815654094,-0.344716534383,-0.236794927678,2.693683524454,1.082547906458,-0.050279661387,-1.231080956031,0.768378977284,0.315383211156,-0.802702298367,-0.74641134498,-0.518662961762,-0.59323594331,0.925276292897,0.084038494231,0.16034506996,Ca43,7/2,-,1.0,-164.296222,Ca43,7/2,-,1.0,-164.296222,12.7727521,0.0613904184150098,0.0060051177843464,12.840147636199356,-2.2078254847693004,-2.1436377862197,-0.2580165572327001,3.675909210821094
68107,4,-0.326814580531,-0.32695410291,-0.33080344562,-0.230043983656,2.35464457974,1.249303855416,0.049810752384,-1.149719394116,0.793963386992,0.190232773972,-0.699553737254,-0.755913489691,-0.306792903634,-0.898068348884,1.133398612796,-3.461833317883,-0.453932228185,Ca43,7/2,-,1.0,-155.766253,Ca43,7/2,-,1.0,-155.766253,12.7002732,0.0503166902229266,0.0067709450291685,12.757360835252095,-2.2825047611424,-2.1408344114697004,-0.2475950578464999,3.6646311854335485
69009,4,-0.341368235064,-0.348182716788,-0.341628796396,-0.235784461572,2.694655220627,1.083111704756,0.051569673103,-1.015566955319,0.793231831368,0.266078748139,-0.831670401966,-0.756052458344,-0.461130448065,-0.706159032855,0.959909215371,2.339987786527,0.884885581572,Ca43,7/2,-,1.0,-159.248448,Ca43,7/2,-,1.0,-159.248448,13.402307,0.0290751439134129,0.0055683978665967,13.43695054178001,-2.1858444052324995,-2.151990456399101,-0.2736530303242,3.756209716160695
69721,6,-0.326787313654,-0.331176175236,-0.332978609884,-0.252435384264,2.37841200977,1.409355220744,0.016125544303,-1.247989748171,0.92706684153,0.415651302023,-0.785300886248,-0.729953719345,-0.469025914902,-0.640396055839,0.932543945364,2.277233344902,0.356729368867,Ca43,7/2,-,1.0,-221.897851,Ca43,7/2,-,1.0,-221.897851,13.4656809,0.0835911521913691,0.0067510668015878,13.556023118992957,-2.1345447873241996,-1.9657642726864,-0.4393323673157,3.7720265122335705
70581,8,-0.35200488347,-0.3428113262,-0.347180011032,-0.230533872571,2.590668444851,0.605787170285,-0.002713221907,-1.20088350674,0.770310320332,0.197087224612,-0.833734976987,-0.741164220571,-0.404293164844,-0.773260738899,0.947156447842,-0.027483610829,-0.011278411501,Ca43,7/2,-,1.0,-349.356223,Ca43,7/2,-,1.0,-349.356223,11.4972507,0.0731653510972216,0.0022710328004375,11.57268708389766,-2.0488327214153,-1.4643913711224,-0.6396578614459,3.49926391886889
70900,4,-0.346121590574,-0.338233637268,-0.340208869412,-0.245933181235,2.484406728992,1.076231461367,-0.051415448174,-0.997876126975,0.940211362067,0.260272945366,-0.847231411156,-0.748420649483,-0.507913749498,-0.622776592076,0.945634436425,2.764689593707,0.58387005415,Ca43,7/2,-,1.0,-157.291451,Ca43,7/2,-,1.0,-157.291451,13.7128498,0.0539561349041121,0.0060963360573754,13.772902270961488,-2.2500593242976,-2.184945040698999,-0.2920840775412001,3.800666147001271
71002,10,-0.342593163735,-0.346865926419,-0.347309835201,-0.268241072781,2.707874004087,0.623427297399,0.038587877502,-1.117972478223,1.038336127186,0.610183356068,-0.851658428857,-0.73833603083,-0.479695284629,-0.625610805806,0.972413955265,-2.477315745748,-0.552231784839,Ca43,7/2,-,1.0,-347.337044,Ca43,7/2,-,1.0,-347.337044,11.2098628,0.0572137373450629,0.0044014449210646,11.271477982266127,-2.1487630399762003,-1.8884756493619,-0.3930989917678001,3.4559570125026333
72022,6,-0.352964811908,-0.345878158666,-0.348650874617,-0.259188015273,2.591222973232,1.243181605444,-0.06061504745,-1.264474660908,0.931408903225,0.523429155471,-0.871627110379,-0.700410947142,-0.581058153362,-0.487059477925,0.940873671799,-0.786868763659,-0.404603795078,Ca43,7/2,-,1.0,-257.31535,Ca43,7/2,-,1.0,-257.31535,12.2723127,0.0794361430355341,0.0060460837222608,12.357794926757796,-2.1511772211023,-2.0206092979352004,-0.3567438565229999,3.609703009495074
72276,4,-0.335586419095,-0.329376619009,-0.334530913025,-0.248912310667,2.358368015156,1.227725838998,0.120105028213,-0.999261864337,0.802693856406,0.524241150367,-0.78007873798,-0.709806457711,-0.329779370277,-0.819847240331,1.030500455095,-3.168960894386,-0.873070407145,Ca43,7/2,-,1.0,-188.437347,Ca43,7/2,-,1.0,-188.437347,12.804659,0.0768717328584007,0.0069025709268022,12.888433303785202,-2.2650966450689,-2.2767529584585984,-0.2063781124318,3.6824712074618047
